trip_id,deviceid,date,start_terminal,end_terminal,direction,start_time,end_time,duration,duration_in_mins
4848,1410,12/20/2021,BT01,BT02,1,12:21:26,13:15:10,00:53:44,53.73
4849,1143,12/20/2021,BT02,BT01,2,12:40:14,13:31:06,00:50:52,50.87
4850,117,12/20/2021,BT01,BT02,1,12:51:50,13:51:50,01:00:00,60
4851,1408,12/20/2021,BT01,BT02,1,13:01:05,14:01:07,01:00:02,60.03
4852,274,12/20/2021,BT01,BT02,1,13:11:25,14:03:03,00:51:38,51.63
4853,250,12/20/2021,BT01,BT02,1,13:20:25,14:19:38,00:59:13,59.22
4854,294,12/20/2021,BT02,BT01,2,13:20:49,14:22:44,01:01:55,61.92
4855,128,12/20/2021,BT01,BT02,1,13:31:58,14:33:32,01:01:34,61.57
4856,1143,12/20/2021,BT01,BT02,1,13:51:58,14:56:18,01:04:20,64.33
4857,1410,12/20/2021,BT02,BT01,2,14:01:16,14:50:20,00:49:04,49.07
4858,264,12/20/2021,BT01,BT02,1,14:29:32,15:19:56,00:50:24,50.4
4859,117,12/20/2021,BT02,BT01,2,14:30:25,15:23:26,00:53:01,53.02
4860,1408,12/20/2021,BT02,BT01,2,14:40:20,15:32:44,00:52:24,52.4
4861,274,12/20/2021,BT02,BT01,2,14:48:10,15:36:50,00:48:40,48.67
4862,294,12/20/2021,BT01,BT02,1,14:50:57,15:45:36,00:54:39,54.65
4863,250,12/20/2021,BT02,BT01,2,15:02:10,15:53:13,00:51:03,51.05
4864,123,12/20/2021,BT02,BT01,2,15:12:20,16:05:50,00:53:30,53.5
4865,128,12/20/2021,BT02,BT01,2,15:19:45,16:12:43,00:52:58,52.97
4866,1143,12/20/2021,BT02,BT01,2,15:40:07,16:32:32,00:52:25,52.42
4867,1410,12/20/2021,BT01,BT02,1,15:41:12,16:34:21,00:53:09,53.15
4868,1408,12/20/2021,BT01,BT02,1,16:11:27,17:03:52,00:52:25,52.42
4869,123,12/20/2021,BT01,BT02,1,16:20:26,17:18:32,00:58:06,58.1
4870,274,12/20/2021,BT01,BT02,1,16:30:25,17:26:50,00:56:25,56.42
4871,294,12/20/2021,BT02,BT01,2,16:30:30,17:20:11,00:49:41,49.68
4872,250,12/20/2021,BT01,BT02,1,16:40:11,17:33:38,00:53:27,53.45
4873,128,12/20/2021,BT01,BT02,1,16:49:34,17:41:49,00:52:15,52.25
4874,1410,12/20/2021,BT02,BT01,2,17:00:52,17:52:36,00:51:44,51.73
4875,1143,12/20/2021,BT01,BT02,1,17:11:08,17:59:15,00:48:07,48.12
4876,1408,12/20/2021,BT02,BT01,2,17:40:46,18:32:58,00:52:12,52.2
4877,294,12/20/2021,BT01,BT02,1,18:05:00,18:51:31,00:46:31,46.52
4878,1410,12/20/2021,BT01,BT02,1,18:51:54,19:32:24,00:40:30,40.5
4879,1408,12/20/2021,BT01,BT02,1,19:46:20,20:28:43,00:42:23,42.38
4880,123,12/20/2021,BT01,BT02,1,20:30:24,21:09:44,00:39:20,39.33
4881,505,12/21/2021,BT02,BT01,2,05:30:56,06:06:59,00:36:03,36.05
4882,262,12/21/2021,BT01,BT02,1,06:10:30,07:05:56,00:55:26,55.43
4883,128,12/21/2021,BT02,BT01,2,06:21:07,07:08:46,00:47:39,47.65
4884,1408,12/21/2021,BT01,BT02,1,06:21:39,07:20:00,00:58:21,58.35
4885,117,12/21/2021,BT01,BT02,1,06:39:11,07:39:41,01:00:30,60.5
4886,1358,12/21/2021,BT02,BT01,2,06:41:14,07:32:42,00:51:28,51.47
4887,1410,12/21/2021,BT01,BT02,1,06:51:12,07:50:31,00:59:19,59.32
4888,505,12/21/2021,BT01,BT02,1,06:58:46,07:52:57,00:54:11,54.18
4889,128,12/21/2021,BT01,BT02,1,07:30:04,08:18:31,00:48:27,48.45
4890,1358,12/21/2021,BT01,BT02,1,07:50:09,08:38:25,00:48:16,48.27
4891,121,12/21/2021,BT02,BT01,2,07:50:12,08:39:02,00:48:50,48.83
4892,116,12/21/2021,BT02,BT01,2,08:01:01,08:47:08,00:46:07,46.12
4893,294,12/21/2021,BT02,BT01,2,08:16:00,09:08:16,00:52:16,52.27
4894,262,12/21/2021,BT02,BT01,2,08:30:18,09:22:34,00:52:16,52.27
4895,1408,12/21/2021,BT02,BT01,2,08:40:32,09:31:04,00:50:32,50.53
4896,121,12/21/2021,BT01,BT02,1,08:50:14,09:34:09,00:43:55,43.92
4897,117,12/21/2021,BT02,BT01,2,09:00:53,09:54:21,00:53:28,53.47
4898,116,12/21/2021,BT01,BT02,1,09:01:53,09:56:27,00:54:34,54.57
4899,1410,12/21/2021,BT02,BT01,2,09:10:48,10:01:05,00:50:17,50.28
4900,294,12/21/2021,BT01,BT02,1,09:20:59,10:12:52,00:51:53,51.88
4901,505,12/21/2021,BT02,BT01,2,09:21:09,10:06:48,00:45:39,45.65
4902,262,12/21/2021,BT01,BT02,1,09:40:47,10:36:31,00:55:44,55.73
4903,128,12/21/2021,BT02,BT01,2,09:50:11,10:39:30,00:49:19,49.32
4904,1408,12/21/2021,BT01,BT02,1,09:51:02,10:46:17,00:55:15,55.25
4905,117,12/21/2021,BT01,BT02,1,10:09:36,11:01:31,00:51:55,51.92
4906,1358,12/21/2021,BT02,BT01,2,10:10:57,10:57:28,00:46:31,46.52
4907,1410,12/21/2021,BT01,BT02,1,10:20:39,11:08:13,00:47:34,47.57
4908,505,12/21/2021,BT01,BT02,1,10:31:35,11:25:02,00:53:27,53.45
4909,128,12/21/2021,BT01,BT02,1,11:01:48,11:53:09,00:51:21,51.35
4910,121,12/21/2021,BT02,BT01,2,11:10:25,11:55:19,00:44:54,44.9
4911,116,12/21/2021,BT02,BT01,2,11:20:13,12:18:16,00:58:03,58.05
4912,1358,12/21/2021,BT01,BT02,1,11:21:49,12:23:35,01:01:46,61.77
4913,294,12/21/2021,BT02,BT01,2,11:40:57,12:36:35,00:55:38,55.63
4914,262,12/21/2021,BT02,BT01,2,11:50:54,12:45:16,00:54:22,54.37
4915,1408,12/21/2021,BT02,BT01,2,12:00:40,12:50:47,00:50:07,50.12
4916,117,12/21/2021,BT02,BT01,2,12:20:27,13:14:52,00:54:25,54.42
4917,121,12/21/2021,BT01,BT02,1,12:21:45,13:16:08,00:54:23,54.38
4918,1410,12/21/2021,BT02,BT01,2,12:31:56,13:26:06,00:54:10,54.17
4919,116,12/21/2021,BT01,BT02,1,12:32:01,13:35:50,01:03:49,63.82
4920,505,12/21/2021,BT02,BT01,2,12:40:36,13:34:53,00:54:17,54.28
4921,294,12/21/2021,BT01,BT02,1,12:51:30,13:53:15,01:01:45,61.75
4922,262,12/21/2021,BT01,BT02,1,13:00:37,13:57:33,00:56:56,56.93
4923,128,12/21/2021,BT02,BT01,2,13:11:17,14:08:19,00:57:02,57.03
4924,1408,12/21/2021,BT01,BT02,1,13:11:23,14:07:58,00:56:35,56.58
4925,117,12/21/2021,BT01,BT02,1,13:30:33,14:33:03,01:02:30,62.5
4926,1358,12/21/2021,BT02,BT01,2,13:30:58,14:24:21,00:53:23,53.38
4927,1410,12/21/2021,BT01,BT02,1,13:41:15,14:42:17,01:01:02,61.03
4928,505,12/21/2021,BT01,BT02,1,13:51:14,14:43:47,00:52:33,52.55
4929,128,12/21/2021,BT01,BT02,1,14:29:48,15:16:20,00:46:32,46.53
4930,121,12/21/2021,BT02,BT01,2,14:30:48,15:14:42,00:43:54,43.9
4931,116,12/21/2021,BT02,BT01,2,14:41:14,15:33:26,00:52:12,52.2
4932,1358,12/21/2021,BT01,BT02,1,14:52:37,15:47:25,00:54:48,54.8
4933,294,12/21/2021,BT02,BT01,2,15:00:42,15:50:37,00:49:55,49.92
4934,262,12/21/2021,BT02,BT01,2,15:10:44,16:03:14,00:52:30,52.5
4935,1408,12/21/2021,BT02,BT01,2,15:20:12,16:14:18,00:54:06,54.1
4936,117,12/21/2021,BT02,BT01,2,15:41:30,16:31:34,00:50:04,50.07
4937,1410,12/21/2021,BT02,BT01,2,15:48:36,16:39:27,00:50:51,50.85
4938,121,12/21/2021,BT01,BT02,1,15:51:37,16:42:15,00:50:38,50.63
4939,505,12/21/2021,BT02,BT01,2,16:00:44,16:52:13,00:51:29,51.48
4940,116,12/21/2021,BT01,BT02,1,16:01:00,16:55:28,00:54:28,54.47
4941,294,12/21/2021,BT01,BT02,1,16:20:42,17:11:05,00:50:23,50.38
4942,262,12/21/2021,BT01,BT02,1,16:29:44,17:26:15,00:56:31,56.52
4943,128,12/21/2021,BT02,BT01,2,16:31:36,17:24:02,00:52:26,52.43
4944,1408,12/21/2021,BT01,BT02,1,16:42:19,17:32:46,00:50:27,50.45
4945,1358,12/21/2021,BT02,BT01,2,16:52:44,17:47:44,00:55:00,55
4946,1410,12/21/2021,BT01,BT02,1,16:59:08,17:54:54,00:55:46,55.77
4947,505,12/21/2021,BT01,BT02,1,17:10:11,17:59:52,00:49:41,49.68
4948,121,12/21/2021,BT02,BT01,2,17:49:48,18:43:06,00:53:18,53.3
4949,128,12/21/2021,BT01,BT02,1,17:54:17,18:43:42,00:49:25,49.42
4950,116,12/21/2021,BT02,BT01,2,17:59:11,18:52:22,00:53:11,53.18
4951,1358,12/21/2021,BT01,BT02,1,18:16:21,19:06:02,00:49:41,49.68
4952,262,12/21/2021,BT02,BT01,2,18:33:27,19:20:41,00:47:14,47.23
4953,121,12/21/2021,BT01,BT02,1,20:40:24,21:15:04,00:34:40,34.67
4954,116,12/21/2021,BT01,BT02,1,21:05:02,21:37:23,00:32:21,32.35
4955,1408,12/22/2021,BT02,BT01,2,05:10:33,05:47:07,00:36:34,36.57
4956,274,12/22/2021,BT02,BT01,2,05:27:31,06:07:35,00:40:04,40.07
4957,1408,12/22/2021,BT01,BT02,1,06:19:20,07:12:09,00:52:49,52.82
4958,1358,12/22/2021,BT02,BT01,2,06:29:10,07:18:00,00:48:50,48.83
4959,1410,12/22/2021,BT01,BT02,1,06:41:36,07:36:20,00:54:44,54.73
4960,262,12/22/2021,BT01,BT02,1,06:49:55,07:44:27,00:54:32,54.53
4961,274,12/22/2021,BT01,BT02,1,07:00:11,07:54:33,00:54:22,54.37
4962,123,12/22/2021,BT02,BT01,2,07:20:27,08:04:12,00:43:45,43.75
4963,1358,12/22/2021,BT01,BT02,1,07:40:27,08:33:31,00:53:04,53.07
4964,121,12/22/2021,BT02,BT01,2,07:40:35,08:27:19,00:46:44,46.73
4965,279,12/22/2021,BT02,BT01,2,07:51:12,08:45:20,00:54:08,54.13
4966,116,12/22/2021,BT02,BT01,2,08:00:45,08:45:07,00:44:22,44.37
4967,123,12/22/2021,BT01,BT02,1,08:20:37,09:08:05,00:47:28,47.47
4968,294,12/22/2021,BT02,BT01,2,08:31:43,09:23:24,00:51:41,51.68
4969,264,12/22/2021,BT02,BT01,2,08:40:48,09:35:14,00:54:26,54.43
4970,121,12/22/2021,BT01,BT02,1,08:41:17,09:29:54,00:48:37,48.62
4971,279,12/22/2021,BT01,BT02,1,09:01:11,09:53:28,00:52:17,52.28
4972,1408,12/22/2021,BT02,BT01,2,09:10:32,10:05:32,00:55:00,55
4973,116,12/22/2021,BT01,BT02,1,09:11:03,10:02:08,00:51:05,51.08
4974,1410,12/22/2021,BT02,BT01,2,09:30:59,10:24:29,00:53:30,53.5
4975,262,12/22/2021,BT02,BT01,2,09:39:25,10:36:05,00:56:40,56.67
4976,294,12/22/2021,BT01,BT02,1,09:41:24,10:36:44,00:55:20,55.33
4977,274,12/22/2021,BT02,BT01,2,09:50:04,10:43:07,00:53:03,53.05
4978,264,12/22/2021,BT01,BT02,1,09:50:30,10:40:44,00:50:14,50.23
4979,1358,12/22/2021,BT02,BT01,2,10:20:29,11:13:25,00:52:56,52.93
4980,1408,12/22/2021,BT01,BT02,1,10:20:46,11:10:47,00:50:01,50.02
4981,1410,12/22/2021,BT01,BT02,1,10:41:08,11:35:10,00:54:02,54.03
4982,262,12/22/2021,BT01,BT02,1,10:51:35,11:40:13,00:48:38,48.63
4983,274,12/22/2021,BT01,BT02,1,11:00:10,11:55:30,00:55:20,55.33
4984,123,12/22/2021,BT02,BT01,2,11:00:44,11:49:28,00:48:44,48.73
4985,121,12/22/2021,BT02,BT01,2,11:20:03,12:13:33,00:53:30,53.5
4986,1358,12/22/2021,BT01,BT02,1,11:21:41,12:22:40,01:00:59,60.98
4987,279,12/22/2021,BT02,BT01,2,11:30:19,12:25:15,00:54:56,54.93
4988,116,12/22/2021,BT02,BT01,2,11:41:01,12:33:04,00:52:03,52.05
4989,294,12/22/2021,BT02,BT01,2,12:11:24,13:00:33,00:49:09,49.15
4990,123,12/22/2021,BT01,BT02,1,12:11:59,13:12:55,01:00:56,60.93
4991,264,12/22/2021,BT02,BT01,2,12:20:43,13:16:01,00:55:18,55.3
4992,1409,12/22/2021,BT01,BT02,1,12:30:46,13:26:58,00:56:12,56.2
4993,121,12/22/2021,BT01,BT02,1,12:40:51,13:33:11,00:52:20,52.33
4994,1408,12/22/2021,BT02,BT01,2,12:50:09,13:50:08,00:59:59,59.98
4995,279,12/22/2021,BT01,BT02,1,12:51:33,13:53:33,01:02:00,62
4996,116,12/22/2021,BT01,BT02,1,13:01:04,13:58:57,00:57:53,57.88
4997,262,12/22/2021,BT02,BT01,2,13:20:11,14:14:41,00:54:30,54.5
4998,274,12/22/2021,BT02,BT01,2,13:29:42,14:25:57,00:56:15,56.25
4999,294,12/22/2021,BT01,BT02,1,13:31:25,14:29:40,00:58:15,58.25
5000,264,12/22/2021,BT01,BT02,1,13:40:56,14:42:08,01:01:12,61.2
5001,1409,12/22/2021,BT02,BT01,2,13:50:42,14:42:56,00:52:14,52.23
5002,1358,12/22/2021,BT02,BT01,2,13:59:15,14:46:17,00:47:02,47.03
5003,1408,12/22/2021,BT01,BT02,1,14:11:08,14:55:36,00:44:28,44.47
5004,1410,12/22/2021,BT01,BT02,1,14:30:49,15:17:23,00:46:34,46.57
5005,121,12/22/2021,BT02,BT01,2,14:40:36,15:33:24,00:52:48,52.8
5006,262,12/22/2021,BT01,BT02,1,14:41:43,15:29:17,00:47:34,47.57
5007,279,12/22/2021,BT02,BT01,2,14:50:03,15:44:26,00:54:23,54.38
5008,274,12/22/2021,BT01,BT02,1,14:50:31,15:45:36,00:55:05,55.08
5009,116,12/22/2021,BT02,BT01,2,15:00:31,15:48:05,00:47:34,47.57
5010,1409,12/22/2021,BT01,BT02,1,15:11:11,16:05:51,00:54:40,54.67
5011,1358,12/22/2021,BT01,BT02,1,15:21:43,16:12:20,00:50:37,50.62
5012,294,12/22/2021,BT02,BT01,2,15:29:55,16:22:14,00:52:19,52.32
5013,264,12/22/2021,BT02,BT01,2,15:39:30,16:33:33,00:54:03,54.05
5014,123,12/22/2021,BT02,BT01,2,15:51:19,16:43:57,00:52:38,52.63
5015,121,12/22/2021,BT01,BT02,1,16:00:55,16:54:46,00:53:51,53.85
5016,279,12/22/2021,BT01,BT02,1,16:09:56,17:04:48,00:54:52,54.87
5017,1408,12/22/2021,BT02,BT01,2,16:20:28,17:13:03,00:52:35,52.58
5018,116,12/22/2021,BT01,BT02,1,16:20:41,17:12:46,00:52:05,52.08
5019,1410,12/22/2021,BT02,BT01,2,16:40:27,17:35:41,00:55:14,55.23
5020,262,12/22/2021,BT02,BT01,2,16:52:06,17:44:36,00:52:30,52.5
5021,274,12/22/2021,BT02,BT01,2,16:59:12,17:48:25,00:49:13,49.22
5022,294,12/22/2021,BT01,BT02,1,17:00:20,17:51:56,00:51:36,51.6
5023,264,12/22/2021,BT01,BT02,1,17:10:50,18:01:00,00:50:10,50.17
5024,123,12/22/2021,BT01,BT02,1,17:18:29,18:01:24,00:42:55,42.92
5025,1409,12/22/2021,BT02,BT01,2,17:20:44,18:17:23,00:56:39,56.65
5026,1408,12/22/2021,BT01,BT02,1,17:51:12,18:44:19,00:53:07,53.12
5027,1410,12/22/2021,BT01,BT02,1,18:09:23,18:53:56,00:44:33,44.55
5028,262,12/22/2021,BT01,BT02,1,18:27:20,19:14:43,00:47:23,47.38
5029,274,12/22/2021,BT01,BT02,1,18:39:18,19:23:35,00:44:17,44.28
5030,1408,12/23/2021,BT02,BT01,2,05:13:41,05:49:38,00:35:57,35.95
5031,505,12/23/2021,BT02,BT01,2,05:30:37,06:02:10,00:31:33,31.55
5032,274,12/23/2021,BT02,BT01,2,05:42:42,06:23:02,00:40:20,40.33
5033,128,12/23/2021,BT02,BT01,2,05:59:47,06:41:45,00:41:58,41.97
5034,1408,12/23/2021,BT01,BT02,1,06:10:09,07:05:24,00:55:15,55.25
5035,1409,12/23/2021,BT02,BT01,2,06:11:01,06:58:43,00:47:42,47.7
5036,1358,12/23/2021,BT02,BT01,2,06:20:53,07:08:21,00:47:28,47.47
5037,117,12/23/2021,BT01,BT02,1,06:20:56,07:13:17,00:52:21,52.35
5038,262,12/23/2021,BT01,BT02,1,06:32:07,07:27:32,00:55:25,55.42
5039,505,12/23/2021,BT01,BT02,1,06:51:03,07:38:04,00:47:01,47.02
5040,274,12/23/2021,BT01,BT02,1,07:00:02,07:53:16,00:53:14,53.23
5041,121,12/23/2021,BT02,BT01,2,07:08:48,07:51:39,00:42:51,42.85
5042,128,12/23/2021,BT01,BT02,1,07:10:20,08:00:15,00:49:55,49.92
5043,1409,12/23/2021,BT01,BT02,1,07:20:26,08:10:46,00:50:20,50.33
5044,123,12/23/2021,BT02,BT01,2,07:21:46,08:05:38,00:43:52,43.87
5045,279,12/23/2021,BT02,BT01,2,07:29:28,08:16:32,00:47:04,47.07
5046,1358,12/23/2021,BT01,BT02,1,07:31:03,08:23:21,00:52:18,52.3
5047,116,12/23/2021,BT02,BT01,2,07:40:47,08:25:28,00:44:41,44.68
5048,294,12/23/2021,BT02,BT01,2,08:00:23,08:48:33,00:48:10,48.17
5049,121,12/23/2021,BT01,BT02,1,08:09:52,08:56:47,00:46:55,46.92
5050,123,12/23/2021,BT01,BT02,1,08:20:01,09:06:13,00:46:12,46.2
5051,279,12/23/2021,BT01,BT02,1,08:29:55,09:24:19,00:54:24,54.4
5052,116,12/23/2021,BT01,BT02,1,08:39:28,09:26:52,00:47:24,47.4
5053,1408,12/23/2021,BT02,BT01,2,08:50:33,09:44:00,00:53:27,53.45
5054,117,12/23/2021,BT02,BT01,2,08:59:51,09:51:33,00:51:42,51.7
5055,294,12/23/2021,BT01,BT02,1,08:59:58,09:54:43,00:54:45,54.75
5056,262,12/23/2021,BT02,BT01,2,09:10:39,10:01:48,00:51:09,51.15
5057,505,12/23/2021,BT02,BT01,2,09:27:44,10:25:09,00:57:25,57.42
5058,274,12/23/2021,BT02,BT01,2,09:40:43,10:37:08,00:56:25,56.42
5059,128,12/23/2021,BT02,BT01,2,09:49:25,10:43:37,00:54:12,54.2
5060,1409,12/23/2021,BT02,BT01,2,10:01:02,10:56:03,00:55:01,55.02
5061,1408,12/23/2021,BT01,BT02,1,10:01:03,10:55:46,00:54:43,54.72
5062,117,12/23/2021,BT01,BT02,1,10:10:11,11:03:01,00:52:50,52.83
5063,1358,12/23/2021,BT02,BT01,2,10:10:55,11:01:29,00:50:34,50.57
5064,262,12/23/2021,BT01,BT02,1,10:21:07,11:16:09,00:55:02,55.03
5065,505,12/23/2021,BT01,BT02,1,10:40:53,11:31:09,00:50:16,50.27
5066,121,12/23/2021,BT02,BT01,2,10:46:38,11:35:57,00:49:19,49.32
5067,274,12/23/2021,BT01,BT02,1,10:50:59,11:40:48,00:49:49,49.82
5068,123,12/23/2021,BT02,BT01,2,10:59:06,11:45:50,00:46:44,46.73
5069,128,12/23/2021,BT01,BT02,1,11:00:18,11:57:37,00:57:19,57.32
5070,279,12/23/2021,BT02,BT01,2,11:10:53,12:01:52,00:50:59,50.98
5071,1409,12/23/2021,BT01,BT02,1,11:11:11,12:08:18,00:57:07,57.12
5072,116,12/23/2021,BT02,BT01,2,11:21:19,12:15:02,00:53:43,53.72
5073,1358,12/23/2021,BT01,BT02,1,11:21:43,12:17:20,00:55:37,55.62
5074,294,12/23/2021,BT02,BT01,2,11:41:04,12:35:11,00:54:07,54.12
5075,1143,12/23/2021,BT02,BT01,2,12:00:07,12:48:00,00:47:53,47.88
5076,121,12/23/2021,BT01,BT02,1,12:01:40,12:57:07,00:55:27,55.45
5077,123,12/23/2021,BT01,BT02,1,12:11:59,13:10:43,00:58:44,58.73
5078,1408,12/23/2021,BT02,BT01,2,12:21:00,13:10:38,00:49:38,49.63
5079,279,12/23/2021,BT01,BT02,1,12:21:21,13:13:31,00:52:10,52.17
5080,117,12/23/2021,BT02,BT01,2,12:28:33,13:20:38,00:52:05,52.08
5081,116,12/23/2021,BT01,BT02,1,12:32:02,13:22:59,00:50:57,50.95
5082,262,12/23/2021,BT02,BT01,2,12:39:48,13:30:46,00:50:58,50.97
5083,294,12/23/2021,BT01,BT02,1,12:50:32,13:53:12,01:02:40,62.67
5084,505,12/23/2021,BT02,BT01,2,13:00:49,13:59:46,00:58:57,58.95
5085,1143,12/23/2021,BT01,BT02,1,13:08:45,14:04:09,00:55:24,55.4
5086,274,12/23/2021,BT02,BT01,2,13:10:16,14:01:28,00:51:12,51.2
5087,128,12/23/2021,BT02,BT01,2,13:19:14,14:11:12,00:51:58,51.97
5088,1408,12/23/2021,BT01,BT02,1,13:31:07,14:28:31,00:57:24,57.4
5089,1409,12/23/2021,BT02,BT01,2,13:31:21,14:25:15,00:53:54,53.9
5090,1358,12/23/2021,BT02,BT01,2,13:40:09,14:40:27,01:00:18,60.3
5091,117,12/23/2021,BT01,BT02,1,13:41:02,14:41:18,01:00:16,60.27
5092,262,12/23/2021,BT01,BT02,1,13:51:19,14:58:15,01:06:56,66.93
5093,121,12/23/2021,BT02,BT01,2,14:21:16,15:21:52,01:00:36,60.6
5094,505,12/23/2021,BT01,BT02,1,14:21:33,15:21:40,01:00:07,60.12
5095,274,12/23/2021,BT01,BT02,1,14:30:35,15:28:06,00:57:31,57.52
5096,123,12/23/2021,BT02,BT01,2,14:30:49,15:25:12,00:54:23,54.38
5097,279,12/23/2021,BT02,BT01,2,14:40:40,15:35:54,00:55:14,55.23
5098,128,12/23/2021,BT01,BT02,1,14:41:43,15:37:39,00:55:56,55.93
5099,116,12/23/2021,BT02,BT01,2,14:50:07,15:39:04,00:48:57,48.95
5100,1409,12/23/2021,BT01,BT02,1,14:51:32,15:50:29,00:58:57,58.95
5101,294,12/23/2021,BT02,BT01,2,15:01:05,15:54:50,00:53:45,53.75
5102,1358,12/23/2021,BT01,BT02,1,15:03:04,15:55:38,00:52:34,52.57
5103,1408,12/23/2021,BT02,BT01,2,15:39:44,16:34:31,00:54:47,54.78
5104,121,12/23/2021,BT01,BT02,1,15:51:36,16:45:24,00:53:48,53.8
5105,117,12/23/2021,BT02,BT01,2,16:00:00,16:50:18,00:50:18,50.3
5106,123,12/23/2021,BT01,BT02,1,16:01:02,16:56:04,00:55:02,55.03
5107,262,12/23/2021,BT02,BT01,2,16:09:36,17:01:47,00:52:11,52.18
5108,279,12/23/2021,BT01,BT02,1,16:11:21,17:04:42,00:53:21,53.35
5109,116,12/23/2021,BT01,BT02,1,16:20:29,17:14:35,00:54:06,54.1
5110,505,12/23/2021,BT02,BT01,2,16:30:30,17:15:45,00:45:15,45.25
5111,294,12/23/2021,BT01,BT02,1,16:31:30,17:22:00,00:50:30,50.5
5112,274,12/23/2021,BT02,BT01,2,16:38:31,17:31:40,00:53:09,53.15
5113,128,12/23/2021,BT02,BT01,2,16:50:26,17:44:39,00:54:13,54.22
5114,1409,12/23/2021,BT02,BT01,2,17:00:18,17:59:19,00:59:01,59.02
5115,1408,12/23/2021,BT01,BT02,1,17:00:25,17:54:34,00:54:09,54.15
5116,1358,12/23/2021,BT02,BT01,2,17:11:05,18:06:26,00:55:21,55.35
5117,262,12/23/2021,BT01,BT02,1,17:29:30,18:24:09,00:54:39,54.65
5118,121,12/23/2021,BT02,BT01,2,17:40:00,18:33:37,00:53:37,53.62
5119,505,12/23/2021,BT01,BT02,1,17:50:43,18:37:09,00:46:26,46.43
5120,279,12/23/2021,BT02,BT01,2,17:55:58,18:55:41,00:59:43,59.72
5121,274,12/23/2021,BT01,BT02,1,17:58:41,18:45:12,00:46:31,46.52
5122,1409,12/23/2021,BT01,BT02,1,18:20:26,19:10:16,00:49:50,49.83
5123,128,12/23/2021,BT01,BT02,1,18:38:57,19:24:15,00:45:18,45.3
5124,1358,12/23/2021,BT01,BT02,1,19:04:53,19:46:07,00:41:14,41.23
5125,121,12/23/2021,BT01,BT02,1,20:12:47,20:48:12,00:35:25,35.42
5126,123,12/23/2021,BT01,BT02,1,20:32:39,21:14:16,00:41:37,41.62
5127,279,12/23/2021,BT01,BT02,1,21:03:26,21:44:01,00:40:35,40.58
5128,505,12/24/2021,BT02,BT01,2,05:30:59,06:03:17,00:32:18,32.3
5129,274,12/24/2021,BT02,BT01,2,05:40:30,06:19:24,00:38:54,38.9
5130,117,12/24/2021,BT01,BT02,1,06:20:05,07:13:02,00:52:57,52.95
5131,1358,12/24/2021,BT02,BT01,2,06:20:30,07:00:10,00:39:40,39.67
5132,1410,12/24/2021,BT01,BT02,1,06:31:07,07:20:41,00:49:34,49.57
5133,262,12/24/2021,BT01,BT02,1,06:40:47,07:32:59,00:52:12,52.2
5134,121,12/24/2021,BT02,BT01,2,06:50:39,07:35:56,00:45:17,45.28
5135,505,12/24/2021,BT01,BT02,1,07:01:31,07:50:15,00:48:44,48.73
5136,279,12/24/2021,BT02,BT01,2,07:02:20,07:47:14,00:44:54,44.9
5137,274,12/24/2021,BT01,BT02,1,07:10:49,08:03:55,00:53:06,53.1
5138,116,12/24/2021,BT02,BT01,2,07:11:17,07:47:00,00:35:43,35.72
5139,1358,12/24/2021,BT01,BT02,1,07:31:01,08:15:56,00:44:55,44.92
5140,264,12/24/2021,BT02,BT01,2,07:50:51,08:47:29,00:56:38,56.63
5141,121,12/24/2021,BT01,BT02,1,07:51:06,08:35:47,00:44:41,44.68
5142,279,12/24/2021,BT01,BT02,1,07:59:18,08:52:13,00:52:55,52.92
5143,123,12/24/2021,BT02,BT01,2,08:10:07,09:04:33,00:54:26,54.43
5144,116,12/24/2021,BT01,BT02,1,08:11:30,09:00:57,00:49:27,49.45
5145,128,12/24/2021,BT02,BT01,2,08:30:15,09:24:05,00:53:50,53.83
5146,1143,12/24/2021,BT02,BT01,2,08:40:48,09:34:42,00:53:54,53.9
5147,117,12/24/2021,BT02,BT01,2,08:59:19,09:51:02,00:51:43,51.72
5148,264,12/24/2021,BT01,BT02,1,09:01:12,09:54:12,00:53:00,53
5149,1410,12/24/2021,BT02,BT01,2,09:20:35,10:18:10,00:57:35,57.58
5150,123,12/24/2021,BT01,BT02,1,09:21:18,10:11:48,00:50:30,50.5
5151,262,12/24/2021,BT02,BT01,2,09:29:34,10:26:08,00:56:34,56.57
5152,128,12/24/2021,BT01,BT02,1,09:41:01,10:32:48,00:51:47,51.78
5153,505,12/24/2021,BT02,BT01,2,09:49:04,10:41:28,00:52:24,52.4
5154,1143,12/24/2021,BT01,BT02,1,09:51:31,10:43:11,00:51:40,51.67
5155,274,12/24/2021,BT02,BT01,2,10:00:07,10:54:23,00:54:16,54.27
5156,117,12/24/2021,BT01,BT02,1,10:10:29,11:04:01,00:53:32,53.53
5157,1358,12/24/2021,BT02,BT01,2,10:11:00,11:04:58,00:53:58,53.97
5158,121,12/24/2021,BT02,BT01,2,10:30:06,11:24:38,00:54:32,54.53
5159,1410,12/24/2021,BT01,BT02,1,10:31:14,11:25:31,00:54:17,54.28
5160,279,12/24/2021,BT02,BT01,2,10:41:30,11:37:31,00:56:01,56.02
5161,262,12/24/2021,BT01,BT02,1,10:42:00,11:34:47,00:52:47,52.78
5162,116,12/24/2021,BT02,BT01,2,10:50:59,11:46:49,00:55:50,55.83
